"PlayerInGameID","PRID","PlayerID","ChampionID","ClubID","GameID","PlayerInGamePositionInGame","ChampionInGameSpecID","ChampionItemID","PlayerInGameID"
366,677,30,48,74,36,Bot Laner,1813,24,366
582,708,141,29,6,69,Bot Laner,1814,36,582
258,198,137,60,52,25,Top Laner,1815,9,258
157,222,287,15,32,16,Bot Laner,1816,8,157
445,341,162,79,17,55,Top Laner,1817,12,445
697,594,146,10,37,65,Support,1818,10,697
320,491,270,48,64,31,Mid Laner,1819,101,320
222,882,1,45,45,22,Mid Laner,1820,29,222
908,853,329,67,12,88,Support,1821,55,908
80,959,189,21,16,8,Jungler,1822,48,80
453,231,266,51,34,51,Mid Laner,1823,50,453
556,918,295,54,27,79,Support,1824,105,556
639,603,95,71,37,65,Support,1825,93,639
435,580,228,64,35,64,Top Laner,1826,97,435
390,369,245,57,78,38,Top Laner,1827,33,390
268,495,275,83,54,26,Top Laner,1828,69,268
600,16,299,60,16,42,Support,1829,25,600
104,123,55,18,21,10,Bot Laner,1830,64,104
355,112,156,86,71,35,Support,1831,75,355
900,446,89,48,10,88,Bot Laner,1832,35,900
328,29,78,55,66,32,Jungler,1833,54,328
299,815,302,57,60,29,Jungler,1834,32,299
686,696,328,77,5,69,Mid Laner,1835,37,686
616,851,193,37,21,77,Bot Laner,1836,83,616
779,593,300,7,36,65,Mid Laner,1837,45,779
592,152,282,63,26,47,Bot Laner,1838,26,592
121,523,99,40,25,12,Support,1839,62,121
318,166,268,30,64,31,Top Laner,1841,32,318
541,280,312,53,36,52,Support,1842,36,541
583,226,195,41,32,50,Jungler,1845,17,583
174,136,231,69,35,17,Mid Laner,1846,73,174
628,866,141,4,22,77,Mid Laner,1847,102,628
399,99,335,52,80,39,Support,1848,107,399
540,972,223,51,31,81,Mid Laner,1849,31,540
338,140,28,31,68,33,Jungler,1850,75,338
628,866,141,4,22,77,Mid Laner,1851,38,628
504,188,280,11,28,48,Bot Laner,1852,51,504
248,137,31,41,50,25,Support,1853,37,248
21,299,68,71,5,3,Bot Laner,1854,42,21
915,325,302,67,13,89,Bot Laner,1855,43,915
707,534,232,50,33,63,Support,1856,26,707
544,361,176,3,18,56,Jungler,1857,56,544
376,304,142,30,76,37,Bot Laner,1858,61,376
830,974,108,26,31,81,Bot Laner,1859,7,830
430,255,264,60,34,51,Top Laner,1861,74,430
369,103,220,54,74,36,Support,1862,25,369
871,980,173,51,5,85,Bot Laner,1863,33,871
905,69,87,52,11,88,Bot Laner,1864,54,905
928,719,154,72,16,90,Top Laner,1865,70,928
464,806,30,44,15,74,Support,1866,88,464
381,31,73,73,77,37,Bot Laner,1867,95,381
913,17,8,15,13,89,Support,1868,33,913
859,23,252,28,2,84,Support,1869,37,859
893,560,100,3,9,87,Bot Laner,1870,16,893
366,677,30,48,74,36,Bot Laner,1872,100,366
593,121,229,31,23,46,Jungler,1873,109,593
158,930,304,75,32,16,Jungler,1874,96,158
365,728,102,78,73,36,Support,1875,65,365
540,972,223,51,31,81,Mid Laner,1877,86,540
745,272,251,28,35,52,Mid Laner,1878,78,745
193,426,192,3,39,19,Mid Laner,1879,74,193
522,223,147,59,32,50,Support,1880,93,522
744,952,200,28,29,81,Jungler,1881,71,744
716,377,96,15,19,56,Support,1882,35,716
162,356,319,39,33,16,Bot Laner,1883,97,162
26,558,304,40,6,3,Bot Laner,1884,11,26
298,828,306,53,60,29,Bot Laner,1885,94,298
3,142,225,16,1,1,Mid Laner,1886,18,3
279,886,118,90,56,28,Bot Laner,1887,67,279
16,90,148,24,4,2,Bot Laner,1888,23,16
458,984,327,16,32,82,Mid Laner,1889,76,458
278,619,95,85,56,27,Top Laner,1890,46,278
377,27,35,5,76,37,Jungler,1891,51,377
647,461,209,10,26,60,Mid Laner,1892,78,647
453,231,266,51,34,51,Mid Laner,1893,7,453
484,831,123,74,17,75,Top Laner,1894,18,484
850,437,69,59,23,58,Bot Laner,1895,85,850
67,372,300,82,14,7,Mid Laner,1896,76,67
179,796,49,11,36,18,Mid Laner,1897,107,179
620,795,194,48,14,73,Top Laner,1898,42,620
280,237,296,24,56,28,Jungler,1900,9,280
506,803,31,15,14,73,Mid Laner,1901,42,506
629,60,126,55,19,44,Support,1902,25,629
797,95,274,53,22,45,Jungler,1903,82,797
575,754,264,82,10,71,Support,1904,35,575
465,707,150,22,6,69,Top Laner,1905,1,465
461,571,207,89,34,64,Jungler,1906,11,461
448,815,8,72,16,74,Mid Laner,1907,101,448
596,3,185,88,15,42,Bot Laner,1908,74,596
812,434,281,30,23,58,Jungler,1909,65,812
251,240,249,5,51,25,Jungler,1910,91,251
594,783,138,52,13,73,Mid Laner,1911,73,594
507,878,251,34,23,78,Support,1912,68,507
128,390,266,38,26,13,Bot Laner,1913,28,128
83,406,200,90,17,9,Top Laner,1914,72,83
283,859,315,28,57,28,Top Laner,1915,109,283
582,708,141,29,6,69,Bot Laner,1916,23,582
5,710,151,27,1,1,Top Laner,1917,76,5
345,204,176,62,69,34,Support,1918,88,345
886,927,87,13,8,86,Jungler,1919,11,886
783,40,147,3,17,43,Jungler,1920,63,783
120,34,194,43,24,12,Mid Laner,1921,78,120
603,727,117,46,7,70,Jungler,1922,28,603
269,957,134,10,54,27,Bot Laner,1923,105,269
256,667,246,17,52,25,Mid Laner,1924,68,256
98,327,204,8,20,10,Top Laner,1925,85,98
291,669,216,20,59,29,Support,1926,31,291
825,931,105,68,28,80,Top Laner,1927,93,825
331,507,1,19,67,33,Top Laner,1928,56,331
675,837,1,35,18,75,Bot Laner,1929,10,675
786,385,116,32,20,57,Top Laner,1930,98,786
693,342,78,61,17,55,Top Laner,1932,82,693
862,720,97,33,3,84,Jungler,1933,94,862
357,111,168,80,72,35,Bot Laner,1934,47,357
402,787,120,41,81,39,Mid Laner,1935,52,402
474,550,229,19,31,62,Top Laner,1936,26,474
793,725,116,73,7,70,Mid Laner,1937,89,793
677,781,264,60,13,73,Mid Laner,1938,10,677
455,738,128,46,8,70,Top Laner,1940,104,455
651,827,131,89,16,75,Jungler,1941,29,651
599,833,220,86,17,75,Mid Laner,1942,13,599
908,853,329,67,12,88,Support,1943,68,908
486,780,228,45,12,73,Jungler,1944,105,486
716,377,96,15,19,56,Support,1945,21,716
621,190,107,22,28,48,Bot Laner,1947,4,621
848,958,164,67,30,81,Support,1948,44,848
549,303,237,83,16,55,Jungler,1949,69,549
803,131,153,41,24,46,Mid Laner,1950,15,803
272,341,255,49,55,27,Support,1951,25,272
427,463,3,6,27,60,Jungler,1952,95,427
539,978,95,38,31,82,Jungler,1953,18,539
412,800,49,29,83,40,Mid Laner,1954,80,412
71,46,85,71,15,8,Mid Laner,1955,34,71
821,929,128,19,27,80,Bot Laner,1956,26,821
610,649,316,19,40,67,Top Laner,1957,73,610
72,122,295,60,15,8,Support,1958,59,72
46,427,64,91,10,5,Jungler,1960,53,46
548,464,62,6,25,59,Bot Laner,1961,62,548
122,69,244,79,25,12,Top Laner,1962,33,122
881,592,147,51,7,86,Bot Laner,1963,13,881
366,677,30,48,74,36,Bot Laner,1964,32,366
479,425,228,18,22,58,Top Laner,1965,57,479
358,788,86,19,72,35,Jungler,1966,105,358
797,95,274,53,22,45,Jungler,1967,21,797
603,727,117,46,7,70,Jungler,1968,60,603
321,499,151,42,65,32,Support,1969,74,321
778,910,198,43,26,79,Jungler,1970,59,778
247,722,151,81,50,24,Mid Laner,1971,92,247
426,941,263,92,30,81,Bot Laner,1973,9,426
51,872,121,86,11,6,Jungler,1974,74,51
792,451,156,44,24,59,Jungler,1975,87,792
286,157,107,92,58,28,Mid Laner,1976,44,286
9,192,295,41,2,1,Support,1977,67,9
845,274,128,48,36,52,Bot Laner,1978,69,845
322,346,251,54,65,32,Top Laner,1979,77,322
604,520,281,5,30,62,Mid Laner,1980,2,604
150,310,71,82,30,15,Support,1981,48,150
554,501,299,66,28,61,Jungler,1982,48,554
819,308,248,5,39,54,Support,1983,73,819
776,298,78,36,38,53,Top Laner,1984,52,776
368,891,338,75,74,36,Mid Laner,1985,43,368
243,908,175,18,49,24,Support,1986,23,243
122,69,244,79,25,12,Top Laner,1987,12,122
607,330,106,9,15,55,Jungler,1988,60,607
774,414,178,19,21,58,Mid Laner,1989,15,774
524,65,194,44,20,44,Bot Laner,1990,33,524
519,468,114,46,26,60,Bot Laner,1991,108,519
891,312,166,51,9,87,Jungler,1992,73,891
371,879,262,26,75,36,Bot Laner,1993,80,371
224,687,71,63,45,22,Top Laner,1994,35,224
724,716,220,49,6,70,Jungler,1995,58,724
131,126,203,66,27,13,Support,1996,77,131
123,595,238,23,25,12,Bot Laner,1997,91,123
847,903,314,51,25,79,Mid Laner,1998,52,847
398,797,190,47,80,39,Mid Laner,1999,78,398
408,441,238,24,82,40,Support,2000,49,408
426,941,263,92,30,81,Bot Laner,2001,26,426
195,408,262,26,39,19,Top Laner,2002,105,195
142,873,201,30,29,14,Bot Laner,2003,7,142
738,156,154,9,26,47,Bot Laner,2004,96,738
171,287,237,14,35,17,Bot Laner,2005,84,171
749,284,61,62,37,53,Jungler,2006,1,749
598,508,247,59,29,61,Top Laner,2007,84,598
277,757,138,91,56,27,Support,2008,21,277
328,29,78,55,66,32,Jungler,2009,50,328
613,538,293,42,31,62,Mid Laner,2010,48,613
754,283,189,61,37,52,Mid Laner,2011,59,754
833,840,277,36,18,75,Support,2012,76,833
41,770,132,80,9,5,Jungler,2013,100,41
908,853,329,67,12,88,Support,2014,108,908
373,121,2,66,75,37,Top Laner,2015,94,373
539,978,95,38,31,82,Jungler,2017,21,539
425,814,199,19,85,42,Bot Laner,2018,17,425
736,800,104,28,14,73,Support,2019,21,736
510,739,290,72,8,71,Jungler,2020,42,510
175,478,17,9,35,17,Support,2021,54,175
828,572,156,42,34,64,Top Laner,2022,91,828
794,701,66,32,5,69,Support,2023,23,794
30,402,151,61,6,3,Top Laner,2024,24,30
273,292,52,18,55,27,Top Laner,2025,85,273
723,431,307,12,23,58,Bot Laner,2026,88,723
259,206,253,14,52,26,Bot Laner,2027,11,259
701,768,130,56,11,72,Mid Laner,2028,104,701
859,23,252,28,2,84,Support,2029,87,859
714,562,268,35,33,63,Bot Laner,2030,67,714
888,269,174,72,8,86,Bot Laner,2031,85,888
532,142,333,91,25,47,Support,2032,87,532
822,734,172,5,8,70,Jungler,2033,24,822
862,720,97,33,3,84,Jungler,2034,15,862
250,679,298,19,50,25,Bot Laner,2035,64,250
519,468,114,46,26,60,Bot Laner,2036,29,519
579,1,316,27,15,42,Mid Laner,2037,10,579
333,290,49,39,67,33,Jungler,2038,84,333
852,524,275,42,1,83,Jungler,2039,109,852
489,552,226,15,32,63,Top Laner,2040,60,489
3,142,225,16,1,1,Mid Laner,2041,70,3
223,200,263,39,45,22,Support,2042,70,223
312,371,335,53,63,31,Top Laner,2043,62,312
422,724,234,34,85,41,Mid Laner,2044,69,422
577,462,28,11,27,60,Bot Laner,2045,90,577
801,426,284,70,22,58,Bot Laner,2046,61,801
188,742,278,45,38,19,Mid Laner,2047,75,188
639,603,95,71,37,65,Support,2048,35,639
554,501,299,66,28,61,Jungler,2049,41,554
768,240,59,9,33,51,Jungler,2050,15,768
397,119,250,41,80,39,Jungler,2051,56,397
143,457,242,58,29,14,Top Laner,2052,7,143
228,1,333,62,46,23,Top Laner,2053,72,228
16,90,148,24,4,2,Bot Laner,2054,35,16
684,503,108,67,28,61,Bot Laner,2055,3,684
15,423,160,12,3,2,Top Laner,2056,25,15
836,659,151,27,1,67,Jungler,2057,98,836
222,882,1,45,45,22,Mid Laner,2058,71,222
874,45,21,30,5,85,Support,2059,41,874
84,399,59,4,17,9,Bot Laner,2060,44,84
572,884,187,32,23,78,Bot Laner,2061,54,572
433,911,339,28,26,79,Mid Laner,2062,66,433
423,285,144,86,85,41,Support,2063,61,423
46,427,64,91,10,5,Jungler,2064,37,46
608,93,90,31,21,45,Mid Laner,2065,29,608
430,255,264,60,34,51,Top Laner,2066,101,430
793,725,116,73,7,70,Mid Laner,2067,81,793
676,443,168,69,23,59,Jungler,2068,58,676
81,440,238,30,17,9,Mid Laner,2069,25,81
846,447,312,8,24,59,Jungler,2070,106,846
92,141,128,89,19,10,Support,2071,109,92
391,736,235,58,79,38,Bot Laner,2072,101,391
278,619,95,85,56,27,Top Laner,2073,17,278
489,552,226,15,32,63,Top Laner,2074,67,489
346,984,70,91,70,34,Bot Laner,2075,107,346
128,390,266,38,26,13,Bot Laner,2076,101,128
473,995,245,71,33,82,Support,2077,97,473
487,747,278,60,9,71,Mid Laner,2078,67,487
17,114,194,65,4,2,Jungler,2079,97,17
394,636,247,44,79,39,Support,2080,50,394
845,274,128,48,36,52,Bot Laner,2081,82,845
669,640,163,68,39,66,Top Laner,2082,34,669
877,389,235,55,6,85,Jungler,2083,81,877
808,480,331,66,26,60,Mid Laner,2084,9,808
162,356,319,39,33,16,Bot Laner,2085,109,162
633,4,298,26,16,43,Mid Laner,2086,52,633
45,186,124,57,9,5,Top Laner,2087,105,45
239,592,141,33,48,24,Top Laner,2088,70,239
699,285,258,4,37,53,Bot Laner,2089,7,699
76,640,277,21,16,8,Mid Laner,2091,1,76
448,815,8,72,16,74,Mid Laner,2092,25,448
121,523,99,40,25,12,Support,2093,50,121
845,274,128,48,36,52,Bot Laner,2094,47,845
428,328,269,52,15,55,Mid Laner,2095,35,428
912,663,308,45,13,89,Mid Laner,2096,84,912
109,81,279,23,22,11,Bot Laner,2097,2,109
50,58,207,42,10,5,Bot Laner,2098,27,50
320,491,270,48,64,31,Mid Laner,2099,44,320
149,711,283,6,30,15,Mid Laner,2101,95,149
807,585,267,10,35,64,Jungler,2102,88,807
824,913,19,56,26,79,Support,2103,85,824
327,329,130,4,66,32,Bot Laner,2104,51,327
228,1,333,62,46,23,Top Laner,2105,27,228
752,909,158,91,25,79,Bot Laner,2106,5,752
897,621,236,16,10,87,Mid Laner,2107,22,897
269,957,134,10,54,27,Bot Laner,2108,5,269
904,753,159,91,11,88,Top Laner,2109,70,904
408,441,238,24,82,40,Support,2110,22,408
506,803,31,15,14,73,Mid Laner,2111,14,506
895,651,28,34,9,87,Top Laner,2112,105,895
18,627,262,4,4,2,Mid Laner,2113,1,18
271,857,246,24,55,27,Mid Laner,2114,50,271
233,752,335,28,47,23,Support,2115,18,233
272,341,255,49,55,27,Support,2116,76,272
878,50,135,68,6,85,Mid Laner,2117,99,878
793,725,116,73,7,70,Mid Laner,2118,100,793
145,93,68,61,29,14,Mid Laner,2119,77,145
378,837,271,36,76,37,Mid Laner,2120,101,378
640,345,232,84,18,56,Top Laner,2121,93,640
24,506,121,87,5,3,Support,2122,8,24
169,563,40,60,34,17,Mid Laner,2123,7,169
889,555,331,49,8,87,Support,2124,35,889
805,309,233,87,39,54,Top Laner,2125,96,805
763,206,118,40,31,50,Jungler,2126,58,763
923,276,211,23,15,90,Top Laner,2127,67,923
759,448,121,27,24,59,Mid Laner,2128,100,759
412,800,49,29,83,40,Mid Laner,2129,66,412
442,891,92,7,24,78,Jungler,2130,6,442
416,753,231,22,84,41,Jungler,2131,89,416
508,872,152,10,22,77,Top Laner,2132,75,508
376,304,142,30,76,37,Bot Laner,2133,104,376
443,270,279,13,35,52,Mid Laner,2134,25,443
89,189,307,52,18,9,Bot Laner,2136,7,89
330,938,263,65,66,32,Support,2137,10,330
549,303,237,83,16,55,Jungler,2140,4,549
607,330,106,9,15,55,Jungler,2141,5,607
428,328,269,52,15,55,Mid Laner,2142,79,428
726,765,269,9,11,72,Support,2143,75,726
919,999,289,22,14,89,Top Laner,2144,106,919
751,282,271,14,36,52,Top Laner,2145,34,751
37,962,17,80,8,4,Mid Laner,2146,24,37
909,698,19,56,12,88,Top Laner,2147,102,909
108,502,88,92,22,11,Top Laner,2148,10,108
179,796,49,11,36,18,Mid Laner,2150,84,179
915,325,302,67,13,89,Bot Laner,2151,17,915
328,29,78,55,66,32,Jungler,2153,84,328
414,398,81,52,83,41,Top Laner,2154,74,414
216,344,265,44,44,22,Bot Laner,2155,47,216
669,640,163,68,39,66,Top Laner,2156,93,669
431,316,276,74,40,54,Bot Laner,2157,4,431
753,347,191,53,17,56,Jungler,2158,88,753
151,437,125,49,31,15,Top Laner,2159,25,151
879,723,114,81,6,86,Support,2160,53,879
99,635,281,51,20,10,Bot Laner,2161,65,99
62,578,209,38,13,7,Mid Laner,2162,18,62
313,62,335,19,63,31,Bot Laner,2163,91,313
525,13,201,63,15,42,Jungler,2164,104,525
807,585,267,10,35,64,Jungler,2165,34,807
295,870,108,50,59,29,Mid Laner,2166,32,295
660,575,36,5,34,64,Bot Laner,2167,13,660
26,558,304,40,6,3,Bot Laner,2170,91,26
562,692,180,10,4,69,Top Laner,2171,9,562
617,834,286,38,18,75,Jungler,2172,94,617
317,676,305,11,64,31,Bot Laner,2173,80,317
383,452,121,83,77,38,Mid Laner,2174,43,383
453,231,266,51,34,51,Mid Laner,2175,62,453
717,307,130,49,39,53,Top Laner,2176,37,717
172,485,285,19,35,17,Jungler,2177,34,172
801,426,284,70,22,58,Bot Laner,2178,87,801
661,277,195,73,36,52,Jungler,2179,75,661
108,502,88,92,22,11,Top Laner,2180,37,108
343,762,299,57,69,34,Jungler,2182,23,343
44,349,90,90,9,5,Support,2183,34,44
845,274,128,48,36,52,Bot Laner,2184,52,845
670,590,271,25,37,65,Bot Laner,2185,81,670
809,937,301,69,28,80,Support,2186,64,809
528,835,22,48,18,75,Top Laner,2187,105,528
920,370,130,65,14,90,Bot Laner,2189,54,920
451,278,28,71,37,53,Bot Laner,2190,40,451
373,121,2,66,75,37,Top Laner,2192,2,373
765,896,311,60,24,78,Support,2193,94,765
241,772,306,74,49,24,Jungler,2194,14,241
90,559,232,32,18,9,Jungler,2195,108,90
367,101,80,21,74,36,Jungler,2196,64,367
655,99,281,26,22,45,Bot Laner,2197,82,655
317,676,305,11,64,31,Bot Laner,2198,83,317
20,375,293,86,4,2,Top Laner,2199,101,20
228,1,333,62,46,23,Top Laner,2200,109,228
456,344,205,48,17,56,Bot Laner,2201,66,456
652,760,199,35,10,72,Mid Laner,2202,80,652
280,237,296,24,56,28,Jungler,2203,10,280
561,999,86,35,38,53,Support,2204,48,561
838,210,244,30,31,50,Support,2205,86,838
331,507,1,19,67,33,Top Laner,2206,56,331
553,665,117,5,2,67,Bot Laner,2207,74,553
535,150,100,82,25,47,Jungler,2208,20,535
639,603,95,71,37,65,Support,2209,65,639
289,567,125,54,58,28,Bot Laner,2210,64,289
295,870,108,50,59,29,Mid Laner,2211,106,295
929,150,147,52,16,90,Bot Laner,2213,13,929
54,2,308,73,11,6,Top Laner,2214,83,54
694,52,137,90,18,43,Bot Laner,2215,96,694
74,850,220,42,15,8,Bot Laner,2216,60,74
665,97,140,72,22,45,Bot Laner,2217,102,665
431,316,276,74,40,54,Bot Laner,2218,9,431
409,900,231,77,82,40,Top Laner,2219,7,409
830,974,108,26,31,81,Bot Laner,2220,70,830
124,241,20,11,25,12,Jungler,2221,56,124
576,998,277,46,33,83,Top Laner,2222,26,576
514,660,84,67,1,67,Bot Laner,2223,36,514
75,621,323,14,15,8,Jungler,2224,20,75
62,578,209,38,13,7,Mid Laner,2225,40,62
841,242,112,56,33,51,Jungler,2226,18,841
333,290,49,39,67,33,Jungler,2227,83,333
273,292,52,18,55,27,Top Laner,2228,105,273
8,419,282,51,2,1,Mid Laner,2229,64,8
860,273,113,3,2,84,Top Laner,2230,60,860
814,395,230,18,20,57,Support,2231,61,814
37,962,17,80,8,4,Mid Laner,2232,5,37
757,24,269,9,16,43,Bot Laner,2233,94,757
294,380,218,20,59,29,Jungler,2234,23,294
807,585,267,10,35,64,Jungler,2235,28,807
471,610,295,44,38,66,Jungler,2236,69,471
518,567,162,12,33,63,Top Laner,2237,105,518
778,910,198,43,26,79,Jungler,2238,109,778
885,27,323,83,7,86,Top Laner,2239,38,885
95,269,198,19,19,10,Jungler,2240,21,95
479,425,228,18,22,58,Top Laner,2241,68,479
750,728,41,67,7,70,Mid Laner,2242,97,750
330,938,263,65,66,32,Support,2244,22,330
475,922,260,75,27,80,Bot Laner,2245,107,475
172,485,285,19,35,17,Jungler,2246,42,172
26,558,304,40,6,3,Bot Laner,2247,27,26
13,601,281,30,3,2,Mid Laner,2248,97,13
903,662,202,81,11,88,Support,2249,10,903
104,123,55,18,21,10,Bot Laner,2250,67,104
125,948,300,69,25,12,Mid Laner,2251,9,125
64,755,98,6,13,7,Top Laner,2252,55,64
36,631,129,4,8,4,Jungler,2253,66,36
863,236,330,35,3,84,Mid Laner,2254,23,863
584,302,229,13,40,54,Mid Laner,2255,77,584
505,695,118,49,4,69,Jungler,2256,56,505
744,952,200,28,29,81,Jungler,2257,81,744
25,353,138,86,5,3,Top Laner,2258,83,25
489,552,226,15,32,63,Top Laner,2259,41,489
819,308,248,5,39,54,Support,2260,21,819
508,872,152,10,22,77,Top Laner,2261,57,508
86,747,28,13,18,9,Mid Laner,2262,49,86
875,498,214,49,5,85,Top Laner,2263,43,875
896,944,288,66,10,87,Jungler,2264,13,896
323,809,59,40,65,32,Bot Laner,2265,42,323
473,995,245,71,33,82,Support,2266,98,473
386,468,334,49,78,38,Bot Laner,2267,4,386
634,637,270,40,39,66,Support,2268,16,634
277,757,138,91,56,27,Support,2269,11,277
341,466,103,10,69,34,Top Laner,2270,13,341
464,806,30,44,15,74,Support,2271,70,464
477,656,101,82,1,67,Mid Laner,2272,16,477
193,426,192,3,39,19,Mid Laner,2273,45,193
572,884,187,32,23,78,Bot Laner,2274,39,572
445,341,162,79,17,55,Top Laner,2275,80,445
568,750,108,67,9,71,Top Laner,2276,27,568
707,534,232,50,33,63,Support,2277,50,707
562,692,180,10,4,69,Top Laner,2278,27,562
245,357,79,81,49,24,Bot Laner,2279,85,245
71,46,85,71,15,8,Mid Laner,2280,87,71
922,144,257,19,15,90,Support,2281,21,922
650,56,124,72,18,44,Bot Laner,2282,4,650
876,537,79,87,6,85,Bot Laner,2283,3,876
60,135,190,57,12,6,Bot Laner,2284,33,60
412,800,49,29,83,40,Mid Laner,2285,33,412
265,471,86,58,53,26,Jungler,2286,59,265
88,845,94,22,18,9,Top Laner,2287,43,88
927,485,281,34,16,90,Support,2288,51,927
223,200,263,39,45,22,Support,2289,14,223
432,662,321,92,2,67,Jungler,2290,67,432
128,390,266,38,26,13,Bot Laner,2291,71,128
37,962,17,80,8,4,Mid Laner,2292,83,37
466,466,230,67,27,61,Jungler,2293,63,466
360,474,318,92,72,35,Support,2294,65,360
290,61,144,10,58,29,Jungler,2295,69,290
375,649,200,36,75,37,Support,2296,21,375
149,711,283,6,30,15,Mid Laner,2297,48,149
837,733,231,62,7,70,Mid Laner,2298,13,837
709,90,213,86,22,46,Bot Laner,2299,11,709
427,463,3,6,27,60,Jungler,2300,33,427
854,163,299,18,1,83,Support,2301,61,854
364,422,316,87,73,36,Mid Laner,2303,68,364
905,69,87,52,11,88,Bot Laner,2304,18,905
886,927,87,13,8,86,Jungler,2305,52,886
95,269,198,19,19,10,Jungler,2306,39,95
177,514,124,39,36,18,Bot Laner,2307,50,177
904,753,159,91,11,88,Top Laner,2308,46,904
890,54,323,4,8,87,Top Laner,2309,2,890
410,86,322,55,82,40,Bot Laner,2310,65,410
64,755,98,6,13,7,Top Laner,2311,19,64
880,89,271,63,6,86,Top Laner,2312,21,880
684,503,108,67,28,61,Bot Laner,2313,8,684
628,866,141,4,22,77,Mid Laner,2314,44,628
268,495,275,83,54,26,Top Laner,2315,41,268
278,619,95,85,56,27,Top Laner,2316,41,278
506,803,31,15,14,73,Mid Laner,2317,15,506
728,336,92,20,16,55,Bot Laner,2319,73,728
51,872,121,86,11,6,Jungler,2320,29,51
540,972,223,51,31,81,Mid Laner,2321,85,540
740,801,234,89,15,74,Mid Laner,2322,56,740
852,524,275,42,1,83,Jungler,2323,13,852
332,412,14,33,67,33,Bot Laner,2324,54,332
124,241,20,11,25,12,Jungler,2325,94,124
401,623,76,51,81,39,Jungler,2326,15,401
528,835,22,48,18,75,Top Laner,2327,34,528
164,238,84,18,33,16,Mid Laner,2328,14,164
804,403,18,50,20,57,Support,2329,41,804
225,903,64,38,45,22,Bot Laner,2330,60,225
88,845,94,22,18,9,Top Laner,2331,43,88
266,425,191,47,54,26,Mid Laner,2332,90,266
838,210,244,30,31,50,Support,2333,81,838
77,105,20,17,16,8,Support,2334,97,77
563,597,237,72,37,65,Bot Laner,2335,3,563
102,242,319,27,21,10,Support,2337,99,102
225,903,64,38,45,22,Bot Laner,2338,72,225
734,524,263,34,30,62,Jungler,2340,65,734
642,112,311,9,23,46,Jungler,2341,69,642
386,468,334,49,78,38,Bot Laner,2342,68,386
107,244,92,59,22,11,Support,2345,62,107
586,324,61,45,15,54,Top Laner,2346,48,586
714,562,268,35,33,63,Bot Laner,2347,20,714
603,727,117,46,7,70,Jungler,2348,37,603
735,332,6,28,16,55,Mid Laner,2349,107,735
328,29,78,55,66,32,Jungler,2350,46,328
870,703,275,52,4,85,Top Laner,2351,20,870
918,842,285,20,14,89,Support,2353,80,918
70,561,73,55,14,7,Bot Laner,2354,98,70
734,524,263,34,30,62,Jungler,2355,35,734
916,574,292,78,14,89,Jungler,2358,43,916
912,663,308,45,13,89,Mid Laner,2359,48,912
159,985,13,36,32,16,Mid Laner,2360,38,159
922,144,257,19,15,90,Support,2361,1,922
584,302,229,13,40,54,Mid Laner,2362,44,584
229,996,294,42,46,23,Support,2363,95,229
604,520,281,5,30,62,Mid Laner,2364,107,604
123,595,238,23,25,12,Bot Laner,2365,65,123
786,385,116,32,20,57,Top Laner,2366,6,786
253,464,189,9,51,25,Support,2367,14,253
524,65,194,44,20,44,Bot Laner,2368,75,524
407,696,278,89,82,40,Mid Laner,2369,65,407
62,578,209,38,13,7,Mid Laner,2370,105,62
389,763,249,16,78,38,Support,2371,37,389
591,531,338,80,30,62,Top Laner,2372,50,591
877,389,235,55,6,85,Jungler,2373,28,877
500,709,49,55,6,70,Jungler,2374,95,500
264,339,38,20,53,26,Bot Laner,2375,103,264
532,142,333,91,25,47,Support,2376,67,532
698,990,242,86,33,82,Top Laner,2377,31,698
682,679,98,46,3,68,Support,2378,32,682
913,17,8,15,13,89,Support,2379,60,913
275,340,54,26,55,27,Jungler,2380,62,275
50,58,207,42,10,5,Bot Laner,2381,74,50
86,747,28,13,18,9,Mid Laner,2382,109,86
495,564,309,18,33,63,Bot Laner,2383,38,495
138,325,332,46,28,14,Bot Laner,2384,75,138
903,662,202,81,11,88,Support,2385,53,903
253,464,189,9,51,25,Support,2386,48,253
600,16,299,60,16,42,Support,2388,14,600
798,408,283,17,21,57,Top Laner,2389,39,798
285,749,50,85,57,28,Jungler,2390,6,285
661,277,195,73,36,52,Jungler,2391,99,661
69,801,88,27,14,7,Top Laner,2392,78,69
53,218,260,25,11,6,Support,2393,40,53
82,410,141,6,17,9,Support,2394,26,82
515,467,101,17,25,60,Jungler,2395,20,515
295,870,108,50,59,29,Mid Laner,2396,106,295
547,720,319,29,7,70,Top Laner,2397,33,547
514,660,84,67,1,67,Bot Laner,2398,91,514
53,218,260,25,11,6,Support,2399,86,53
704,264,227,19,34,51,Bot Laner,2400,37,704
338,140,28,31,68,33,Jungler,2401,35,338
84,399,59,4,17,9,Bot Laner,2402,20,84
837,733,231,62,7,70,Mid Laner,2404,15,837
831,325,250,28,15,55,Jungler,2405,90,831
28,895,111,63,6,3,Mid Laner,2406,104,28
773,588,10,26,36,64,Top Laner,2407,91,773
244,890,26,31,49,24,Top Laner,2408,94,244
487,747,278,60,9,71,Mid Laner,2409,81,487
922,144,257,19,15,90,Support,2410,99,922
828,572,156,42,34,64,Top Laner,2411,76,828
40,221,320,87,8,4,Top Laner,2412,52,40
171,287,237,14,35,17,Bot Laner,2413,20,171
